order_item_id,order_id,product_id,quantity,unit_price,discount,revenue,profit,shipping_cost
ITEM0000315,ORD000185,PROD00452,1,1702.34,0.15,1446.99,531.66,45.0
ITEM0000316,ORD000185,PROD00434,2,566.02,0.1,1018.84,326.84,45.0
ITEM0000317,ORD000186,PROD00405,1,394.75,0.0,394.75,106.58,45.0
ITEM0000318,ORD000186,PROD00206,1,6103.12,0.05,5797.96,1037.81,45.0
ITEM0000319,ORD000187,PROD00233,1,1433.54,0.3,1003.48,80.79,13.33
ITEM0000320,ORD000187,PROD00062,1,19469.43,0.0,19469.43,5742.28,13.33
ITEM0000321,ORD000187,PROD00501,1,1228.97,0.0,1228.97,503.22,13.33
ITEM0000322,ORD000188,PROD00202,3,15489.45,0.1,41821.52,6644.92,40.0
ITEM0000323,ORD000189,PROD00452,1,1702.34,0.05,1617.22,736.89,10.0
ITEM0000324,ORD000189,PROD00024,2,10765.16,0.05,20453.8,4828.02,10.0
ITEM0000325,ORD000189,PROD00259,1,2589.81,0.0,2589.81,856.9,10.0
ITEM0000326,ORD000189,PROD00026,1,50715.5,0.05,48179.72,12805.36,10.0
ITEM0000327,ORD000190,PROD00050,1,9369.78,0.05,8901.29,1914.59,13.33
ITEM0000328,ORD000190,PROD00026,1,50715.5,0.0,50715.5,15337.81,13.33
ITEM0000329,ORD000190,PROD00084,1,12758.14,0.0,12758.14,3356.27,13.33
ITEM0000330,ORD000191,PROD00326,1,16661.34,0.0,16661.34,4982.03,30.0
ITEM0000331,ORD000191,PROD00256,3,1837.45,0.0,5512.35,2547.63,30.0
ITEM0000332,ORD000191,PROD00011,1,12253.29,0.0,12253.29,2262.02,30.0
ITEM0000333,ORD000192,PROD00441,1,782.34,0.0,782.34,267.57,10.0
ITEM0000334,ORD000192,PROD00201,1,9048.42,0.0,9048.42,3369.29,10.0
ITEM0000335,ORD000192,PROD00110,1,18242.23,0.05,17330.12,3859.98,10.0
ITEM0000336,ORD000192,PROD00186,1,16918.9,0.0,16918.9,4282.28,10.0
ITEM0000337,ORD000193,PROD00206,1,6103.12,0.15,5187.65,432.5,40.0
ITEM0000338,ORD000194,PROD00040,2,48651.03,0.0,97302.06,29723.96,40.0
ITEM0000339,ORD000195,PROD00271,1,3328.57,0.0,3328.57,1469.85,22.5
ITEM0000340,ORD000195,PROD00117,2,41359.75,0.05,78583.52,9888.6,22.5
ITEM0000341,ORD000195,PROD00137,1,10114.57,0.05,9608.84,1638.1,22.5
ITEM0000342,ORD000195,PROD00116,1,14527.57,0.25,10895.68,-393.63,22.5
ITEM0000343,ORD000196,PROD00060,2,21042.87,0.0,42085.74,5561.54,20.0
ITEM0000344,ORD000196,PROD00002,1,20899.18,0.0,20899.18,2846.15,20.0
ITEM0000345,ORD000197,PROD00068,1,34380.74,0.1,30942.67,3821.41,40.0
ITEM0000346,ORD000198,PROD00430,1,2881.81,0.0,2881.81,1067.62,40.0
ITEM0000347,ORD000199,PROD00479,1,900.96,0.0,900.96,284.89,20.0
ITEM0000348,ORD000199,PROD00042,1,48496.02,0.05,46071.22,6609.48,20.0
ITEM0000349,ORD000200,PROD00279,1,1283.81,0.2,1027.05,44.4,90.0
ITEM0000350,ORD000201,PROD00419,1,1514.44,0.2,1211.55,317.19,40.0
ITEM0000351,ORD000202,PROD00483,2,765.12,0.2,1224.19,324.49,10.0
ITEM0000352,ORD000202,PROD00346,4,141.91,0.05,539.26,209.3,10.0
ITEM0000353,ORD000202,PROD00065,1,12583.06,0.0,12583.06,3757.35,10.0
ITEM0000354,ORD000202,PROD00331,5,20309.52,0.1,91392.84,20216.54,10.0
ITEM0000355,ORD000203,PROD00404,1,666.71,0.0,666.71,134.67,90.0
ITEM0000356,ORD000204,PROD00353,1,455.56,0.25,341.67,-22.88,40.0
ITEM0000357,ORD000205,PROD00419,1,1514.44,0.05,1438.72,544.36,40.0
ITEM0000358,ORD000206,PROD00366,1,1098.49,0.0,1098.49,462.52,13.33
ITEM0000359,ORD000206,PROD00026,2,50715.5,0.0,101431.0,30688.95,13.33
ITEM0000360,ORD000206,PROD00384,1,950.51,0.0,950.51,356.32,13.33
ITEM0000361,ORD000207,PROD00486,1,1224.65,0.0,1224.65,427.03,20.0
ITEM0000362,ORD000207,PROD00362,1,1108.87,0.1,997.98,209.86,20.0
ITEM0000363,ORD000208,PROD00158,2,40809.24,0.15,69375.71,5305.25,30.0
ITEM0000364,ORD000208,PROD00220,1,2402.93,0.15,2042.49,867.63,30.0
ITEM0000365,ORD000208,PROD00152,1,14447.83,0.0,14447.83,2269.69,30.0
ITEM0000366,ORD000209,PROD00179,3,7686.31,0.0,23058.93,7592.3,40.0
ITEM0000367,ORD000210,PROD00337,1,1580.19,0.15,1343.16,381.16,20.0
ITEM0000368,ORD000210,PROD00111,1,29995.49,0.1,26995.94,4731.62,20.0
ITEM0000369,ORD000211,PROD00372,2,1223.95,0.0,2447.9,529.84,40.0
ITEM0000370,ORD000212,PROD00126,1,15051.67,0.0,15051.67,2257.72,40.0
ITEM0000371,ORD000213,PROD00257,1,2535.36,0.05,2408.59,905.27,20.0
ITEM0000372,ORD000213,PROD00205,2,9179.19,0.15,15604.62,3553.84,20.0
ITEM0000373,ORD000214,PROD00058,3,36512.72,0.0,109538.16,31189.73,40.0
ITEM0000374,ORD000215,PROD00484,4,133.3,0.0,533.2,193.42,22.5
ITEM0000375,ORD000215,PROD00118,1,16779.37,0.0,16779.37,4129.85,22.5
ITEM0000376,ORD000215,PROD00301,2,9604.81,0.0,19209.62,7046.9,22.5
ITEM0000377,ORD000215,PROD00071,2,30928.56,0.0,61857.12,12495.2,22.5
ITEM0000378,ORD000216,PROD00385,1,1381.2,0.0,1381.2,535.57,20.0
ITEM0000379,ORD000216,PROD00167,1,20082.14,0.0,20082.14,2957.77,20.0
ITEM0000380,ORD000217,PROD00128,2,31299.75,0.0,62599.5,16534.22,10.0
ITEM0000381,ORD000217,PROD00145,2,37277.04,0.25,55915.56,-6090.72,10.0
ITEM0000382,ORD000217,PROD00073,2,24252.22,0.0,48504.44,11354.06,10.0
ITEM0000383,ORD000217,PROD00111,1,29995.49,0.0,29995.49,7741.17,10.0
ITEM0000384,ORD000218,PROD00021,1,31192.07,0.0,31192.07,4795.52,40.0
ITEM0000385,ORD000219,PROD00374,2,942.57,0.0,1885.14,428.88,40.0
ITEM0000386,ORD000220,PROD00206,1,6103.12,0.2,4882.5,127.35,40.0
ITEM0000387,ORD000221,PROD00132,1,29027.91,0.0,29027.91,5600.01,40.0
ITEM0000388,ORD000222,PROD00160,1,25500.75,0.0,25500.75,5075.78,20.0
ITEM0000389,ORD000222,PROD00059,1,10065.91,0.05,9562.61,2571.46,20.0
ITEM0000390,ORD000223,PROD00117,1,41359.75,0.0,41359.75,7003.54,20.0
ITEM0000391,ORD000223,PROD00408,2,894.42,0.0,1788.84,607.02,20.0
ITEM0000392,ORD000224,PROD00214,1,2355.83,0.15,2002.46,369.98,40.0
ITEM0000393,ORD000225,PROD00490,1,1167.61,0.1,1050.85,141.76,40.0
ITEM0000394,ORD000226,PROD00293,1,2411.62,0.05,2291.04,936.44,13.33
ITEM0000395,ORD000226,PROD00167,1,20082.14,0.05,19078.03,1960.33,13.33
ITEM0000396,ORD000226,PROD00141,1,10317.25,0.15,8769.66,451.26,13.33
ITEM0000397,ORD000227,PROD00398,1,1006.03,0.0,1006.03,297.12,20.0
ITEM0000398,ORD000227,PROD00062,1,19469.43,0.0,19469.43,5735.61,20.0
ITEM0000399,ORD000228,PROD00456,1,4243.35,0.0,4243.35,2119.73,40.0
ITEM0000400,ORD000229,PROD00157,1,9049.52,0.0,9049.52,1513.13,40.0
ITEM0000401,ORD000230,PROD00466,1,763.12,0.05,724.96,182.61,40.0
ITEM0000402,ORD000231,PROD00198,1,22168.57,0.15,18843.28,4490.51,45.0
ITEM0000403,ORD000231,PROD00486,1,1224.65,0.0,1224.65,402.03,45.0
ITEM0000404,ORD000232,PROD00431,2,4508.38,0.0,9016.76,4184.0,10.0
ITEM0000405,ORD000232,PROD00427,4,1975.36,0.0,7901.44,3602.2,10.0
ITEM0000406,ORD000232,PROD00128,1,31299.75,0.15,26604.79,3567.15,10.0
ITEM0000407,ORD000232,PROD00224,2,3233.95,0.0,6467.9,2953.0,10.0
ITEM0000408,ORD000233,PROD00403,2,394.02,0.0,788.04,185.2,45.0
ITEM0000409,ORD000233,PROD00439,1,3503.11,0.0,3503.11,1621.25,45.0
ITEM0000410,ORD000234,PROD00465,1,560.53,0.2,448.42,27.51,40.0
ITEM0000411,ORD000235,PROD00276,1,1774.51,0.0,1774.51,874.69,40.0
ITEM0000412,ORD000236,PROD00418,2,1447.04,0.0,2894.08,1011.98,40.0
ITEM0000413,ORD000237,PROD00314,1,2880.22,0.0,2880.22,828.58,13.33
ITEM0000414,ORD000237,PROD00453,1,2186.5,0.0,2186.5,1108.24,13.33
ITEM0000415,ORD000237,PROD00405,1,394.75,0.0,394.75,138.25,13.33
ITEM0000416,ORD000238,PROD00352,1,1381.16,0.05,1312.1,202.63,150.0
ITEM0000417,ORD000239,PROD00105,2,3317.44,0.05,6303.14,664.26,90.0
ITEM0000418,ORD000240,PROD00156,2,23031.83,0.0,46063.66,10446.4,40.0
ITEM0000419,ORD000241,PROD00407,1,1081.64,0.0,1081.64,368.86,90.0
ITEM0000420,ORD000242,PROD00387,4,448.6,0.15,1525.24,189.28,45.0
ITEM0000421,ORD000242,PROD00040,1,48651.03,0.3,34055.72,241.67,45.0
ITEM0000422,ORD000243,PROD00204,1,13096.96,0.0,13096.96,4488.94,45.0
ITEM0000423,ORD000243,PROD00060,1,21042.87,0.0,21042.87,2745.77,45.0
ITEM0000424,ORD000244,PROD00321,1,16738.38,0.1,15064.54,1881.6,90.0
ITEM0000425,ORD000245,PROD00304,1,16097.93,0.0,16097.93,4758.48,40.0
ITEM0000426,ORD000246,PROD00222,3,2719.94,0.0,8159.82,4192.7,40.0
ITEM0000427,ORD000247,PROD00101,1,4942.22,0.0,4942.22,1011.4,20.0
ITEM0000428,ORD000247,PROD00351,1,1300.79,0.0,1300.79,497.4,20.0
ITEM0000429,ORD000248,PROD00221,1,1362.22,0.2,1089.78,161.15,10.0
ITEM0000430,ORD000248,PROD00416,1,1389.9,0.05,1320.41,364.12,10.0
ITEM0000431,ORD000248,PROD00126,1,15051.67,0.05,14299.09,1535.14,10.0
ITEM0000432,ORD000248,PROD00056,1,9761.43,0.0,9761.43,1844.41,10.0
ITEM0000433,ORD000249,PROD00330,1,21121.02,0.0,21121.02,6137.45,40.0
ITEM0000434,ORD000250,PROD00015,2,43929.89,0.0,87859.78,17245.84,10.0
ITEM0000435,ORD000250,PROD00324,2,2581.4,0.1,4646.52,958.96,10.0
ITEM0000436,ORD000250,PROD00047,1,33758.37,0.25,25318.78,-2349.3,10.0
ITEM0000437,ORD000250,PROD00415,1,541.4,0.0,541.4,168.03,10.0
ITEM0000438,ORD000251,PROD00070,1,43395.0,0.15,36885.75,1408.29,150.0
ITEM0000439,ORD000252,PROD00171,1,6543.26,0.0,6543.26,1330.73,20.0
ITEM0000440,ORD000252,PROD00120,3,14392.16,0.0,43176.48,9759.55,20.0
ITEM0000441,ORD000253,PROD00044,2,19123.99,0.0,38247.98,11658.18,40.0
ITEM0000442,ORD000254,PROD00159,1,17696.72,0.0,17696.72,4331.6,20.0
ITEM0000443,ORD000254,PROD00115,1,36643.61,0.0,36643.61,6844.61,20.0
ITEM0000444,ORD000255,PROD00355,3,1032.15,0.05,2941.63,823.26,40.0
ITEM0000445,ORD000256,PROD00252,3,1192.48,0.1,3219.7,1280.85,40.0
ITEM0000446,ORD000257,PROD00126,3,15051.67,0.15,38381.76,99.91,20.0
ITEM0000447,ORD000257,PROD00390,2,1486.36,0.0,2972.72,966.32,20.0
ITEM0000448,ORD000258,PROD00209,3,20317.79,0.0,60953.37,19740.81,45.0
ITEM0000449,ORD000258,PROD00010,1,7200.61,0.05,6840.58,957.53,45.0
ITEM0000450,ORD000259,PROD00472,1,365.63,0.1,329.07,35.01,40.0
ITEM0000451,ORD000260,PROD00301,1,9604.81,0.0,9604.81,3384.7,150.0
ITEM0000452,ORD000261,PROD00047,1,33758.37,0.0,33758.37,6060.29,40.0
ITEM0000453,ORD000262,PROD00136,1,14158.69,0.0,14158.69,2027.14,75.0
ITEM0000454,ORD000262,PROD00094,1,18796.56,0.15,15977.08,1328.59,75.0
ITEM0000455,ORD000263,PROD00307,2,5124.69,0.0,10249.38,3325.0,90.0
ITEM0000456,ORD000264,PROD00212,1,812.27,0.05,771.66,185.49,45.0
ITEM0000457,ORD000264,PROD00453,3,2186.5,0.0,6559.5,3319.71,45.0
ITEM0000458,ORD000265,PROD00353,1,455.56,0.0,455.56,121.01,10.0
ITEM0000459,ORD000265,PROD00330,3,21121.02,0.05,60194.91,15354.2,10.0
ITEM0000460,ORD000265,PROD00205,1,9179.19,0.0,9179.19,3153.8,10.0
ITEM0000461,ORD000265,PROD00227,3,2359.44,0.0,7078.32,2099.42,10.0
ITEM0000462,ORD000266,PROD00397,2,479.03,0.0,958.06,399.83,13.33
ITEM0000463,ORD000266,PROD00042,1,48496.02,0.1,43646.42,4191.35,13.33
ITEM0000464,ORD000266,PROD00020,4,40035.62,0.0,160142.48,21290.63,13.33
ITEM0000465,ORD000267,PROD00080,1,36068.75,0.0,36068.75,8364.92,30.0
ITEM0000466,ORD000267,PROD00315,5,14016.31,0.0,70081.55,23906.55,30.0
ITEM0000467,ORD000267,PROD00127,1,10179.03,0.0,10179.03,1330.25,30.0
ITEM0000468,ORD000268,PROD00095,1,48216.76,0.0,48216.76,11819.57,13.33
ITEM0000469,ORD000268,PROD00223,1,3633.02,0.05,3451.37,1484.05,13.33
ITEM0000470,ORD000268,PROD00229,2,570.2,0.1,1026.36,222.23,13.33
ITEM0000471,ORD000269,PROD00380,1,196.49,0.05,186.67,42.47,20.0
ITEM0000472,ORD000269,PROD00318,1,2774.61,0.0,2774.61,650.57,20.0
ITEM0000473,ORD000270,PROD00287,1,4378.41,0.05,4159.49,1663.61,40.0
ITEM0000474,ORD000271,PROD00169,1,2879.87,0.0,2879.87,881.98,40.0
ITEM0000475,ORD000272,PROD00110,2,18242.23,0.2,29187.57,2227.29,40.0
ITEM0000476,ORD000273,PROD00156,1,23031.83,0.05,21880.24,4051.61,40.0
ITEM0000477,ORD000274,PROD00419,1,1514.44,0.0,1514.44,620.08,40.0
ITEM0000478,ORD000275,PROD00332,1,2267.07,0.1,2040.36,319.15,40.0
ITEM0000479,ORD000276,PROD00255,1,959.73,0.0,959.73,374.61,20.0
ITEM0000480,ORD000276,PROD00072,1,9079.3,0.25,6809.47,394.93,20.0
ITEM0000481,ORD000277,PROD00358,1,973.6,0.25,730.2,-21.16,40.0
ITEM0000482,ORD000278,PROD00071,2,30928.56,0.1,55671.41,6286.99,45.0
ITEM0000483,ORD000278,PROD00439,1,3503.11,0.0,3503.11,1621.25,45.0
ITEM0000484,ORD000279,PROD00245,4,911.93,0.0,3647.72,1206.52,45.0
ITEM0000485,ORD000279,PROD00195,1,9800.92,0.1,8820.83,2581.67,45.0
ITEM0000486,ORD000280,PROD00378,1,914.99,0.0,914.99,334.35,20.0
ITEM0000487,ORD000280,PROD00050,2,9369.78,0.15,15928.63,1961.89,20.0
ITEM0000488,ORD000281,PROD00120,1,14392.16,0.0,14392.16,3219.85,40.0
ITEM0000489,ORD000282,PROD00340,1,366.92,0.0,366.92,152.54,10.0
ITEM0000490,ORD000282,PROD00378,3,914.99,0.0,2744.97,1053.05,10.0
ITEM0000491,ORD000282,PROD00478,1,554.63,0.2,443.7,29.06,10.0
ITEM0000492,ORD000282,PROD00346,1,141.91,0.0,141.91,51.92,10.0
ITEM0000493,ORD000283,PROD00490,1,1167.61,0.15,992.47,103.38,20.0
ITEM0000494,ORD000283,PROD00166,1,6705.58,0.05,6370.3,1506.83,20.0
ITEM0000495,ORD000284,PROD00203,1,4798.48,0.0,4798.48,1657.72,75.0
ITEM0000496,ORD000284,PROD00491,2,1234.63,0.0,2469.26,892.8,75.0
ITEM0000497,ORD000285,PROD00223,1,3633.02,0.05,3451.37,1407.38,90.0
ITEM0000498,ORD000286,PROD00240,1,3017.59,0.2,2414.07,614.64,13.33
ITEM0000499,ORD000286,PROD00212,1,812.27,0.0,812.27,257.77,13.33
ITEM0000500,ORD000286,PROD00109,1,6633.74,0.2,5306.99,405.79,13.33
ITEM0000501,ORD000287,PROD00417,1,1101.36,0.15,936.16,150.03,40.0
ITEM0000502,ORD000288,PROD00279,1,1283.81,0.0,1283.81,351.16,40.0
ITEM0000503,ORD000289,PROD00026,1,50715.5,0.0,50715.5,15331.14,20.0
ITEM0000504,ORD000289,PROD00239,3,2458.87,0.15,6270.12,2855.41,20.0
ITEM0000505,ORD000290,PROD00305,1,17731.75,0.05,16845.16,4955.66,40.0
ITEM0000506,ORD000291,PROD00317,1,8266.31,0.15,7026.36,1489.11,20.0
ITEM0000507,ORD000291,PROD00236,2,2257.23,0.05,4288.74,1418.86,20.0
ITEM0000508,ORD000292,PROD00170,1,9088.29,0.15,7725.05,609.45,40.0
ITEM0000509,ORD000293,PROD00447,1,3378.02,0.0,3378.02,1287.89,90.0
ITEM0000510,ORD000294,PROD00253,1,4274.81,0.05,4061.07,1975.85,20.0
ITEM0000511,ORD000294,PROD00101,1,4942.22,0.05,4695.11,764.29,20.0
ITEM0000512,ORD000295,PROD00082,3,12746.23,0.0,38238.69,6599.64,30.0
ITEM0000513,ORD000295,PROD00302,1,10071.32,0.0,10071.32,2742.4,30.0
ITEM0000514,ORD000295,PROD00503,1,300.47,0.1,270.42,66.36,30.0
ITEM0000515,ORD000296,PROD00144,4,3635.15,0.0,14540.6,2459.12,150.0
ITEM0000516,ORD000297,PROD00157,1,9049.52,0.0,9049.52,1513.13,40.0
ITEM0000517,ORD000298,PROD00175,1,14010.68,0.0,14010.68,4040.02,40.0
ITEM0000518,ORD000299,PROD00490,1,1167.61,0.0,1167.61,148.52,150.0
ITEM0000519,ORD000300,PROD00449,1,3639.06,0.0,3639.06,1483.35,20.0
ITEM0000520,ORD000300,PROD00279,1,1283.81,0.0,1283.81,371.16,20.0
ITEM0000521,ORD000301,PROD00394,1,331.91,0.0,331.91,41.13,45.0
ITEM0000522,ORD000301,PROD00402,1,612.4,0.1,551.16,60.65,45.0
ITEM0000523,ORD000302,PROD00034,1,14512.98,0.2,11610.38,336.48,40.0
ITEM0000524,ORD000303,PROD00488,1,1153.19,0.0,1153.19,380.16,40.0
ITEM0000525,ORD000304,PROD00164,1,48338.76,0.0,48338.76,9615.32,40.0
ITEM0000526,ORD000305,PROD00253,1,4274.81,0.0,4274.81,2196.26,13.33
ITEM0000527,ORD000305,PROD00471,1,885.91,0.0,885.91,239.18,13.33
ITEM0000528,ORD000305,PROD00130,2,47422.68,0.0,94845.36,17454.21,13.33
ITEM0000529,ORD000306,PROD00205,1,9179.19,0.0,9179.19,3150.47,13.33
ITEM0000530,ORD000306,PROD00279,5,1283.81,0.2,5135.24,658.66,13.33
ITEM0000531,ORD000306,PROD00128,1,31299.75,0.0,31299.75,8258.78,13.33
ITEM0000532,ORD000307,PROD00298,3,18213.14,0.1,49175.48,6350.17,13.33
ITEM0000533,ORD000307,PROD00011,5,12253.29,0.0,61266.45,11446.77,13.33
ITEM0000534,ORD000307,PROD00014,1,4007.49,0.0,4007.49,774.35,13.33
ITEM0000535,ORD000308,PROD00375,1,675.02,0.05,641.27,186.12,20.0
ITEM0000536,ORD000308,PROD00276,4,1774.51,0.0,7098.04,3638.76,20.0
ITEM0000537,ORD000309,PROD00204,1,13096.96,0.0,13096.96,4523.94,10.0
ITEM0000538,ORD000309,PROD00450,1,4333.02,0.05,4116.37,2030.78,10.0
ITEM0000539,ORD000309,PROD00222,1,2719.94,0.15,2311.95,992.91,10.0
ITEM0000540,ORD000309,PROD00202,1,15489.45,0.0,15489.45,3767.25,10.0
ITEM0000541,ORD000310,PROD00238,1,1604.02,0.0,1604.02,643.98,40.0
ITEM0000542,ORD000311,PROD00276,1,1774.51,0.0,1774.51,894.69,20.0
ITEM0000543,ORD000311,PROD00329,1,8109.18,0.15,6892.8,1288.7,20.0
ITEM0000544,ORD000312,PROD00121,3,16757.21,0.0,50271.63,10688.78,40.0
ITEM0000545,ORD000313,PROD00022,2,54030.86,0.0,108061.72,31531.7,40.0
ITEM0000546,ORD000314,PROD00293,1,2411.62,0.0,2411.62,1050.35,20.0
ITEM0000547,ORD000314,PROD00460,2,3425.89,0.05,6509.19,1882.95,20.0
ITEM0000548,ORD000315,PROD00178,3,16666.65,0.0,49999.95,11119.85,40.0
ITEM0000549,ORD000316,PROD00350,1,1466.88,0.05,1393.54,394.69,40.0
ITEM0000550,ORD000317,PROD00453,1,2186.5,0.05,2077.18,922.25,90.0
ITEM0000551,ORD000318,PROD00392,1,410.4,0.05,389.88,81.7,40.0
ITEM0000552,ORD000319,PROD00164,1,48338.76,0.0,48338.76,9615.32,40.0
ITEM0000553,ORD000320,PROD00022,1,54030.86,0.1,48627.77,10292.76,90.0
ITEM0000554,ORD000321,PROD00422,1,2462.35,0.1,2216.11,702.02,90.0
ITEM0000555,ORD000322,PROD00235,2,855.74,0.0,1711.48,714.56,45.0
ITEM0000556,ORD000322,PROD00237,1,3128.73,0.1,2815.86,588.8,45.0
ITEM0000557,ORD000323,PROD00057,1,32083.28,0.15,27270.79,1149.75,20.0
ITEM0000558,ORD000323,PROD00066,2,37743.4,0.0,75486.8,11626.34,20.0
ITEM0000559,ORD000324,PROD00361,1,771.63,0.0,771.63,245.07,90.0
ITEM0000560,ORD000325,PROD00028,1,29372.26,0.0,29372.26,7280.66,40.0
ITEM0000561,ORD000326,PROD00250,1,1708.04,0.05,1622.64,534.54,40.0
ITEM0000562,ORD000327,PROD00371,1,216.43,0.0,216.43,44.03,40.0
ITEM0000563,ORD000328,PROD00368,4,316.26,0.05,1201.79,229.11,40.0
ITEM0000564,ORD000329,PROD00083,3,34829.0,0.0,104487.0,28791.77,10.0
ITEM0000565,ORD000329,PROD00275,2,1380.12,0.15,2346.2,470.24,10.0
ITEM0000566,ORD000329,PROD00036,4,39871.33,0.0,159485.32,49123.92,10.0
ITEM0000567,ORD000329,PROD00411,1,488.92,0.15,415.58,86.67,10.0
ITEM0000568,ORD000330,PROD00073,1,24252.22,0.0,24252.22,5532.03,150.0
ITEM0000569,ORD000331,PROD00469,1,319.35,0.1,287.42,45.29,40.0
ITEM0000570,ORD000332,PROD00294,2,718.03,0.0,1436.06,653.0,20.0
ITEM0000571,ORD000332,PROD00407,2,1081.64,0.15,1838.79,573.23,20.0
ITEM0000572,ORD000333,PROD00317,4,8266.31,0.0,33065.24,10956.24,40.0
ITEM0000573,ORD000334,PROD00314,2,2880.22,0.1,5184.4,1017.78,90.0
ITEM0000574,ORD000335,PROD00475,1,573.95,0.0,573.95,121.03,30.0
ITEM0000575,ORD000335,PROD00111,1,29995.49,0.2,23996.39,1722.07,30.0
ITEM0000576,ORD000335,PROD00025,2,3914.89,0.1,7046.8,1536.56,30.0
ITEM0000577,ORD000336,PROD00323,1,18272.69,0.0,18272.69,5967.06,40.0
ITEM0000578,ORD000337,PROD00157,1,9049.52,0.0,9049.52,1543.13,10.0
ITEM0000579,ORD000337,PROD00014,1,4007.49,0.0,4007.49,777.68,10.0
ITEM0000580,ORD000337,PROD00012,2,27279.5,0.0,54559.0,9954.36,10.0
ITEM0000581,ORD000337,PROD00096,1,2792.36,0.0,2792.36,558.31,10.0
ITEM0000582,ORD000338,PROD00153,1,9537.29,0.1,8583.56,1929.37,40.0
ITEM0000583,ORD000339,PROD00171,1,6543.26,0.0,6543.26,1320.73,30.0
ITEM0000584,ORD000339,PROD00100,1,31957.95,0.0,31957.95,4733.96,30.0
ITEM0000585,ORD000339,PROD00128,5,31299.75,0.0,156498.75,41330.55,30.0
ITEM0000586,ORD000340,PROD00251,1,2021.44,0.0,2021.44,897.13,40.0
ITEM0000587,ORD000341,PROD00325,1,12905.15,0.2,10324.12,817.55,13.33
ITEM0000588,ORD000341,PROD00056,5,9761.43,0.25,36605.36,-2943.07,13.33
ITEM0000589,ORD000341,PROD00387,1,448.6,0.15,381.31,45.24,13.33
ITEM0000590,ORD000342,PROD00264,1,3458.29,0.0,3458.29,1409.41,150.0
ITEM0000591,ORD000343,PROD00050,1,9369.78,0.05,8901.29,1887.92,40.0
ITEM0000592,ORD000344,PROD00103,1,3589.9,0.05,3410.41,633.85,40.0
ITEM0000593,ORD000345,PROD00010,3,7200.61,0.25,16201.37,-1352.78,40.0
ITEM0000594,ORD000346,PROD00007,3,32265.69,0.15,82277.51,15107.5,40.0
ITEM0000595,ORD000347,PROD00100,1,31957.95,0.05,30360.05,3076.06,90.0
ITEM0000596,ORD000348,PROD00373,1,444.78,0.05,422.54,78.9,40.0
ITEM0000597,ORD000349,PROD00109,2,6633.74,0.2,10613.98,798.24,40.0
ITEM0000598,ORD000350,PROD00155,3,31834.2,0.0,95502.6,15618.69,45.0
ITEM0000599,ORD000350,PROD00067,1,42546.02,0.05,40418.72,7343.43,45.0
ITEM0000600,ORD000351,PROD00104,1,42635.5,0.0,42635.5,10858.64,90.0
ITEM0000601,ORD000352,PROD00383,1,1249.25,0.0,1249.25,390.99,40.0
ITEM0000602,ORD000353,PROD00190,1,15476.43,0.0,15476.43,5043.5,13.33
ITEM0000603,ORD000353,PROD00332,3,2267.07,0.0,6801.21,1744.25,13.33
ITEM0000604,ORD000353,PROD00317,2,8266.31,0.0,16532.62,5484.79,13.33
ITEM0000605,ORD000354,PROD00300,1,15068.36,0.0,15068.36,3109.99,20.0
ITEM0000606,ORD000354,PROD00086,1,44236.47,0.05,42024.65,9448.48,20.0
ITEM0000607,ORD000355,PROD00010,1,7200.61,0.0,7200.61,1349.23,13.33
ITEM0000608,ORD000355,PROD00231,1,1812.45,0.0,1812.45,646.5,13.33
ITEM0000609,ORD000355,PROD00250,3,1708.04,0.1,4611.71,1454.08,13.33
ITEM0000610,ORD000356,PROD00487,2,1345.96,0.0,2691.92,1099.2,20.0
ITEM0000611,ORD000356,PROD00444,1,1602.7,0.0,1602.7,490.76,20.0
ITEM0000612,ORD000357,PROD00479,1,900.96,0.0,900.96,154.89,150.0
ITEM0000613,ORD000358,PROD00064,1,11250.27,0.0,11250.27,3337.24,40.0
ITEM0000614,ORD000359,PROD00283,1,4391.48,0.05,4171.91,1734.08,45.0
ITEM0000615,ORD000359,PROD00400,3,1477.5,0.0,4432.5,1639.5,45.0
ITEM0000616,ORD000360,PROD00307,1,5124.69,0.0,5124.69,1697.5,10.0
ITEM0000617,ORD000360,PROD00284,2,3631.28,0.0,7262.56,3928.48,10.0
ITEM0000618,ORD000360,PROD00153,1,9537.29,0.0,9537.29,2913.1,10.0
ITEM0000619,ORD000360,PROD00094,1,18796.56,0.05,17856.73,3273.24,10.0
ITEM0000620,ORD000361,PROD00469,5,319.35,0.05,1516.91,486.26,20.0
ITEM0000621,ORD000361,PROD00187,1,7408.97,0.0,7408.97,1646.96,20.0
ITEM0000622,ORD000362,PROD00500,1,88.32,0.05,83.9,-8.45,40.0
ITEM0000623,ORD000363,PROD00202,1,15489.45,0.1,13940.51,2188.31,40.0
ITEM0000624,ORD000364,PROD00232,4,883.96,0.0,3535.84,1675.64,40.0
ITEM0000625,ORD000365,PROD00199,1,8365.87,0.0,8365.87,2254.44,90.0
ITEM0000626,ORD000366,PROD00274,1,2151.97,0.0,2151.97,757.35,40.0
ITEM0000627,ORD000367,PROD00118,1,16779.37,0.05,15940.4,3300.05,13.33
ITEM0000628,ORD000367,PROD00436,2,3524.68,0.0,7049.36,3031.71,13.33
ITEM0000629,ORD000367,PROD00264,2,3458.29,0.0,6916.58,3105.49,13.33
