order_id,customer_id,order_date,shipping_date,shipping_method,location_id,order_status
ORD000346,CUST04430,2025-10-27,2025-10-31,Standard,LOC0128,Delivered
ORD000347,CUST04478,2023-05-08,2023-05-09,Express,LOC0090,Returned
ORD000348,CUST02799,2025-11-29,2025-12-01,Standard,LOC0043,Delivered
ORD000349,CUST03942,2024-11-21,2024-11-23,Standard,LOC0102,Delivered
ORD000350,CUST04257,2023-12-27,2023-12-28,Express,LOC0025,Shipped
ORD000351,CUST04034,2024-11-18,2024-11-19,Express,LOC0109,Delivered
ORD000352,CUST03916,2025-12-17,2025-12-19,Standard,LOC0087,Delivered
ORD000353,CUST01465,2024-12-07,2024-12-09,Standard,LOC0017,Delivered
ORD000354,CUST03697,2025-06-06,2025-06-09,Standard,LOC0141,Delivered
ORD000355,CUST02472,2025-12-05,2025-12-07,Standard,LOC0111,Delivered
ORD000356,CUST00413,2025-07-09,2025-07-13,Standard,LOC0063,Delivered
ORD000357,CUST02790,2025-06-27,2025-06-27,Same Day,LOC0126,Shipped
ORD000358,CUST03082,2025-05-22,2025-05-26,Standard,LOC0077,Delivered
ORD000359,CUST00160,2025-12-27,2025-12-28,Express,LOC0150,Delivered
ORD000360,CUST01300,2025-06-04,,Standard,LOC0111,Cancelled
ORD000361,CUST01585,2025-09-12,2025-09-15,Standard,LOC0036,Delivered
ORD000362,CUST03776,2024-10-22,2024-10-25,Standard,LOC0078,Delivered
ORD000363,CUST03983,2025-08-18,2025-08-20,Standard,LOC0116,Delivered
ORD000364,CUST03295,2025-04-25,2025-04-28,Standard,LOC0084,Delivered
ORD000365,CUST01140,2025-07-03,2025-07-04,Express,LOC0074,Delivered
ORD000366,CUST00729,2025-07-18,2025-07-20,Standard,LOC0110,Delivered
ORD000367,CUST03986,2023-09-17,2023-09-20,Standard,LOC0063,Delivered
ORD000368,CUST04434,2024-06-26,2024-06-27,Express,LOC0112,Delivered
ORD000369,CUST02166,2024-04-29,2024-04-30,Express,LOC0086,Returned
ORD000370,CUST00367,2024-03-29,2024-04-02,Standard,LOC0026,Delivered
ORD000371,CUST03042,2025-10-19,2025-10-20,Express,LOC0002,Delivered
ORD000372,CUST01080,2025-02-05,2025-02-06,Express,LOC0104,Delivered
ORD000373,CUST00246,2024-07-31,2024-08-01,Express,LOC0138,Delivered
ORD000374,CUST04624,2025-05-02,2025-05-03,Express,LOC0092,Delivered
ORD000375,CUST01054,2024-02-28,2024-03-02,Standard,LOC0142,Delivered
ORD000376,CUST01062,2023-04-29,2023-05-03,Standard,LOC0014,Delivered
ORD000377,CUST04034,2024-10-08,2024-10-10,Standard,LOC0109,Delivered
ORD000378,CUST02735,2025-03-22,2025-03-25,Standard,LOC0065,Delivered
ORD000379,CUST02637,2025-11-28,2025-12-02,Standard,LOC0107,Delivered
ORD000380,CUST02530,2025-04-02,2025-04-04,Standard,LOC0071,Delivered
ORD000381,CUST02433,2024-09-24,,Standard,LOC0111,Cancelled
ORD000382,CUST00218,2025-10-14,2025-10-17,Standard,LOC0107,Delivered
ORD000383,CUST04257,2025-01-23,2025-01-27,Standard,LOC0025,Delivered
ORD000384,CUST00465,2025-10-20,2025-10-24,Standard,LOC0012,Delivered
ORD000385,CUST03317,2025-09-28,2025-10-01,Standard,LOC0144,Delivered
ORD000386,CUST02265,2025-06-11,2025-06-13,Standard,LOC0126,Delivered
ORD000387,CUST02499,2025-03-29,2025-04-01,Standard,LOC0138,Delivered
ORD000388,CUST02759,2025-09-29,2025-10-02,Standard,LOC0130,Delivered
ORD000389,CUST03050,2025-12-18,2025-12-18,Same Day,LOC0034,Delivered
ORD000390,CUST02486,2025-01-18,2025-01-18,Same Day,LOC0024,Delivered
ORD000391,CUST01441,2023-12-21,2023-12-21,Same Day,LOC0024,Delivered
ORD000392,CUST02504,2024-01-07,2024-01-11,Standard,LOC0026,Delivered
ORD000393,CUST00532,2025-10-10,2025-10-13,Standard,LOC0128,Shipped
ORD000394,CUST02495,2025-09-20,2025-09-22,Standard,LOC0107,Delivered
ORD000395,CUST00476,2023-08-23,2023-08-24,Express,LOC0051,Returned
ORD000396,CUST03529,2023-12-08,2023-12-11,Standard,LOC0064,Delivered
ORD000397,CUST01012,2025-12-25,2025-12-28,Standard,LOC0093,Delivered
ORD000398,CUST03023,2024-05-19,2024-05-21,Standard,LOC0081,Delivered
ORD000399,CUST01053,2025-12-28,2025-12-30,Standard,LOC0051,Delivered
ORD000400,CUST01148,2025-09-11,2025-09-15,Standard,LOC0115,Delivered
ORD000401,CUST00717,2023-08-28,2023-09-01,Standard,LOC0082,Shipped
ORD000402,CUST02931,2025-01-24,2025-01-24,Same Day,LOC0064,Delivered
ORD000403,CUST04981,2025-03-29,2025-03-29,Same Day,LOC0125,Delivered
ORD000404,CUST01210,2025-03-19,2025-03-20,Express,LOC0058,Delivered
ORD000405,CUST00758,2024-05-04,2024-05-05,Express,LOC0054,Delivered
ORD000406,CUST02893,2024-08-31,2024-09-03,Standard,LOC0069,Delivered
ORD000407,CUST02917,2025-06-03,2025-06-04,Express,LOC0142,Delivered
ORD000408,CUST02543,2024-06-01,2024-06-03,Standard,LOC0006,Delivered
ORD000409,CUST00582,2024-01-11,2024-01-13,Standard,LOC0051,Delivered
ORD000410,CUST04586,2025-02-22,2025-02-23,Express,LOC0049,Delivered
ORD000411,CUST01640,2025-02-15,,Standard,LOC0067,Processing
ORD000412,CUST03802,2025-01-21,2025-01-25,Standard,LOC0059,Delivered
ORD000413,CUST00384,2024-12-01,2024-12-04,Standard,LOC0044,Delivered
ORD000414,CUST00541,2023-06-09,2023-06-11,Standard,LOC0138,Delivered
ORD000415,CUST01913,2025-01-03,2025-01-05,Standard,LOC0138,Delivered
ORD000416,CUST03988,2025-11-11,2025-11-15,Standard,LOC0140,Delivered
ORD000417,CUST01122,2024-09-11,,Standard,LOC0024,Processing
ORD000418,CUST03715,2024-11-22,2024-11-24,Standard,LOC0084,Delivered
ORD000419,CUST00476,2024-07-29,2024-07-29,Same Day,LOC0051,Delivered
ORD000420,CUST00541,2024-12-11,2024-12-15,Standard,LOC0138,Delivered
ORD000421,CUST01170,2024-09-10,2024-09-13,Standard,LOC0126,Delivered
ORD000422,CUST04760,2025-11-03,2025-11-05,Standard,LOC0019,Delivered
ORD000423,CUST04951,2025-05-06,2025-05-08,Standard,LOC0017,Delivered
ORD000424,CUST01059,2025-06-01,2025-06-02,Express,LOC0034,Delivered
ORD000425,CUST01183,2023-08-19,2023-08-20,Express,LOC0117,Delivered
ORD000426,CUST04641,2025-05-22,2025-05-24,Standard,LOC0061,Delivered
ORD000427,CUST01955,2024-11-26,2024-11-29,Standard,LOC0097,Delivered
ORD000428,CUST04625,2024-04-19,2024-04-22,Standard,LOC0107,Delivered
ORD000429,CUST03227,2025-02-13,2025-02-14,Express,LOC0034,Delivered
ORD000430,CUST02839,2025-02-13,2025-02-13,Same Day,LOC0064,Delivered
ORD000431,CUST01841,2025-09-21,2025-09-24,Standard,LOC0047,Delivered
ORD000432,CUST04309,2025-12-12,,Standard,LOC0108,Processing
ORD000433,CUST02472,2024-10-27,2024-10-29,Standard,LOC0111,Shipped
ORD000434,CUST01190,2023-08-21,2023-08-25,Standard,LOC0033,Delivered
ORD000435,CUST01713,2025-09-28,2025-09-30,Standard,LOC0102,Delivered
ORD000436,CUST00012,2025-08-30,2025-09-02,Standard,LOC0114,Delivered
ORD000437,CUST04559,2025-05-26,2025-05-28,Standard,LOC0122,Delivered
ORD000438,CUST02836,2024-06-28,2024-06-28,Same Day,LOC0036,Delivered
ORD000439,CUST02757,2024-11-11,2024-11-15,Standard,LOC0043,Delivered
ORD000440,CUST03743,2025-08-25,2025-08-26,Express,LOC0084,Shipped
ORD000441,CUST03175,2025-08-01,2025-08-05,Standard,LOC0106,Delivered
ORD000442,CUST03643,2024-08-04,2024-08-07,Standard,LOC0134,Delivered
ORD000443,CUST02806,2024-08-13,2024-08-14,Express,LOC0118,Delivered
ORD000444,CUST03134,2025-10-15,2025-10-16,Express,LOC0141,Returned
ORD000445,CUST04762,2025-12-31,2026-01-01,Express,LOC0045,Shipped
ORD000446,CUST03262,2025-05-22,2025-05-26,Standard,LOC0148,Delivered
ORD000447,CUST04609,2023-09-24,,Express,LOC0120,Cancelled
ORD000448,CUST02621,2025-09-25,2025-09-29,Standard,LOC0071,Returned
ORD000449,CUST03633,2025-01-12,2025-01-12,Same Day,LOC0101,Delivered
ORD000450,CUST01328,2024-06-05,2024-06-07,Standard,LOC0118,Delivered
ORD000451,CUST02854,2025-06-28,2025-06-29,Express,LOC0060,Delivered
ORD000452,CUST03650,2025-04-04,2025-04-08,Standard,LOC0023,Delivered
ORD000453,CUST00706,2025-11-18,2025-11-22,Standard,LOC0053,Delivered
ORD000454,CUST02233,2023-03-05,2023-03-07,Standard,LOC0143,Delivered
ORD000455,CUST00749,2025-09-08,2025-09-10,Standard,LOC0093,Delivered
ORD000456,CUST04004,2024-06-06,2024-06-10,Standard,LOC0041,Delivered
ORD000457,CUST03790,2025-12-20,2025-12-24,Standard,LOC0089,Delivered
ORD000458,CUST03421,2025-09-23,2025-09-24,Express,LOC0035,Delivered
ORD000459,CUST01600,2025-09-30,2025-10-04,Standard,LOC0034,Delivered
ORD000460,CUST03779,2025-01-22,2025-01-26,Standard,LOC0012,Delivered
ORD000461,CUST04090,2025-06-22,2025-06-24,Standard,LOC0098,Delivered
ORD000462,CUST01854,2025-04-18,,Standard,LOC0097,Cancelled
ORD000463,CUST02244,2024-08-09,2024-08-12,Standard,LOC0100,Delivered
ORD000464,CUST04847,2024-06-11,2024-06-15,Standard,LOC0124,Delivered
ORD000465,CUST01564,2024-12-25,2024-12-28,Standard,LOC0071,Delivered
ORD000466,CUST01258,2024-08-13,2024-08-15,Standard,LOC0108,Delivered
ORD000467,CUST02066,2025-12-12,2025-12-14,Standard,LOC0104,Returned
ORD000468,CUST04052,2025-11-06,2025-11-09,Standard,LOC0002,Delivered
ORD000469,CUST04984,2025-05-24,2025-05-27,Standard,LOC0078,Delivered
ORD000470,CUST02411,2023-11-01,2023-11-04,Standard,LOC0040,Delivered
ORD000471,CUST02124,2024-11-22,2024-11-26,Standard,LOC0146,Delivered
ORD000472,CUST04405,2024-11-11,2024-11-13,Standard,LOC0041,Delivered
ORD000473,CUST02378,2025-08-02,2025-08-03,Express,LOC0105,Shipped
ORD000474,CUST00472,2024-04-30,2024-05-02,Standard,LOC0070,Delivered
ORD000475,CUST02372,2024-12-15,2024-12-19,Standard,LOC0094,Delivered
ORD000476,CUST01028,2025-03-29,2025-03-31,Standard,LOC0061,Delivered
ORD000477,CUST03403,2024-11-23,2024-11-24,Express,LOC0117,Delivered
ORD000478,CUST02718,2023-02-10,2023-02-12,Standard,LOC0110,Delivered
ORD000479,CUST04228,2024-07-23,2024-07-27,Standard,LOC0113,Delivered
ORD000480,CUST04560,2025-10-01,2025-10-05,Standard,LOC0125,Delivered
ORD000481,CUST04546,2025-06-19,2025-06-23,Standard,LOC0080,Delivered
ORD000482,CUST01670,2024-10-24,2024-10-26,Standard,LOC0117,Delivered
ORD000483,CUST04422,2025-05-27,2025-05-29,Standard,LOC0148,Delivered
ORD000484,CUST03097,2024-03-13,2024-03-15,Standard,LOC0087,Delivered
ORD000485,CUST03084,2025-11-26,,Standard,LOC0101,Processing
ORD000486,CUST00404,2024-12-07,2024-12-11,Standard,LOC0101,Delivered
ORD000487,CUST01963,2025-08-11,2025-08-15,Standard,LOC0080,Delivered
ORD000488,CUST04842,2024-03-03,2024-03-06,Standard,LOC0099,Returned
ORD000489,CUST02939,2025-10-15,2025-10-19,Standard,LOC0017,Delivered
ORD000490,CUST02536,2025-01-21,2025-01-24,Standard,LOC0057,Delivered
ORD000491,CUST04999,2025-11-15,2025-11-19,Standard,LOC0092,Delivered
ORD000492,CUST04625,2025-04-29,2025-05-03,Standard,LOC0107,Delivered
ORD000493,CUST01177,2025-07-29,2025-07-30,Express,LOC0061,Delivered
ORD000494,CUST03295,2025-04-24,2025-04-28,Standard,LOC0084,Delivered
ORD000495,CUST04302,2025-08-25,2025-08-29,Standard,LOC0099,Delivered
ORD000496,CUST00893,2025-02-13,2025-02-17,Standard,LOC0135,Delivered
ORD000497,CUST02909,2024-07-01,2024-07-03,Standard,LOC0122,Delivered
ORD000498,CUST03650,2024-11-22,2024-11-25,Standard,LOC0023,Delivered
ORD000499,CUST01181,2024-08-08,2024-08-12,Standard,LOC0088,Delivered
ORD000500,CUST03732,2024-10-10,2024-10-14,Standard,LOC0104,Delivered
ORD000501,CUST02969,2024-07-26,2024-07-26,Same Day,LOC0081,Delivered
ORD000502,CUST01912,2025-03-05,,Standard,LOC0111,Cancelled
ORD000503,CUST00489,2025-04-16,2025-04-16,Same Day,LOC0038,Delivered
ORD000504,CUST02231,2025-11-08,,Express,LOC0102,Cancelled
ORD000505,CUST04199,2025-01-19,2025-01-21,Standard,LOC0066,Delivered
ORD000506,CUST04733,2023-07-05,2023-07-06,Express,LOC0104,Delivered
ORD000507,CUST00367,2024-09-26,2024-09-30,Standard,LOC0026,Shipped
ORD000508,CUST03477,2024-08-12,2024-08-13,Express,LOC0010,Delivered
ORD000509,CUST00442,2025-09-21,2025-09-21,Same Day,LOC0066,Delivered
ORD000510,CUST00446,2025-07-15,2025-07-17,Standard,LOC0147,Delivered
ORD000511,CUST03853,2023-04-21,2023-04-23,Standard,LOC0127,Shipped
ORD000512,CUST00573,2024-12-17,2024-12-20,Standard,LOC0106,Delivered
ORD000513,CUST02701,2024-03-10,2024-03-13,Standard,LOC0050,Delivered
ORD000514,CUST02622,2024-09-14,2024-09-16,Standard,LOC0016,Delivered
ORD000515,CUST01774,2024-12-04,2024-12-08,Standard,LOC0016,Delivered
ORD000516,CUST01012,2025-06-11,2025-06-13,Standard,LOC0093,Delivered
ORD000517,CUST00451,2025-05-01,2025-05-03,Standard,LOC0010,Delivered
ORD000518,CUST04413,2025-01-13,2025-01-17,Standard,LOC0116,Delivered
ORD000519,CUST02090,2024-10-07,2024-10-07,Same Day,LOC0128,Delivered
ORD000520,CUST02141,2025-02-06,2025-02-10,Standard,LOC0045,Delivered
ORD000521,CUST01141,2025-03-25,2025-03-26,Express,LOC0053,Delivered
ORD000522,CUST00575,2025-10-04,2025-10-08,Standard,LOC0111,Shipped
ORD000523,CUST00532,2025-12-28,2025-12-30,Standard,LOC0128,Delivered
ORD000524,CUST02351,2023-09-18,2023-09-20,Standard,LOC0087,Delivered
ORD000525,CUST04405,2025-05-06,2025-05-07,Express,LOC0041,Delivered
ORD000526,CUST01831,2023-10-15,2023-10-19,Standard,LOC0137,Delivered
ORD000527,CUST02486,2025-12-07,,Express,LOC0024,Cancelled
ORD000528,CUST00659,2025-08-20,2025-08-21,Express,LOC0026,Delivered
ORD000529,CUST04224,2025-12-21,2025-12-25,Standard,LOC0097,Delivered
ORD000530,CUST04690,2023-09-17,2023-09-18,Express,LOC0074,Delivered
ORD000531,CUST02201,2025-01-28,,Standard,LOC0079,Cancelled
ORD000532,CUST01025,2025-03-31,2025-04-01,Express,LOC0080,Delivered
ORD000533,CUST04700,2024-11-06,,Express,LOC0059,Processing
ORD000534,CUST00265,2024-12-26,2024-12-30,Standard,LOC0101,Delivered
ORD000535,CUST03809,2025-01-27,2025-01-28,Express,LOC0033,Delivered
ORD000536,CUST01131,2025-05-01,2025-05-05,Standard,LOC0138,Delivered
ORD000537,CUST01467,2023-08-04,2023-08-05,Express,LOC0030,Shipped
ORD000538,CUST01129,2024-08-13,2024-08-15,Standard,LOC0072,Delivered
ORD000539,CUST02726,2025-08-20,2025-08-23,Standard,LOC0090,Delivered
ORD000540,CUST02510,2025-05-29,2025-05-31,Standard,LOC0018,Delivered
ORD000541,CUST01465,2025-01-27,2025-01-30,Standard,LOC0017,Delivered
ORD000542,CUST02188,2025-04-07,2025-04-11,Standard,LOC0082,Delivered
ORD000543,CUST00466,2025-05-29,2025-06-01,Standard,LOC0040,Shipped
ORD000544,CUST04036,2023-12-26,2023-12-29,Standard,LOC0091,Delivered
ORD000545,CUST01728,2024-09-16,2024-09-18,Standard,LOC0037,Delivered
ORD000546,CUST01018,2025-06-26,,Standard,LOC0137,Cancelled
ORD000547,CUST03835,2025-11-29,2025-12-01,Standard,LOC0046,Shipped
ORD000548,CUST04328,2024-12-08,2024-12-10,Standard,LOC0077,Delivered
ORD000549,CUST02826,2025-11-17,2025-11-18,Express,LOC0011,Delivered
ORD000550,CUST01865,2024-08-13,2024-08-16,Standard,LOC0064,Delivered
ORD000551,CUST04851,2025-11-24,2025-11-26,Standard,LOC0024,Delivered
ORD000552,CUST04736,2025-11-06,2025-11-10,Standard,LOC0025,Delivered
ORD000553,CUST00171,2025-04-25,2025-04-28,Standard,LOC0089,Delivered
ORD000554,CUST03159,2024-02-20,2024-02-24,Standard,LOC0138,Delivered
ORD000555,CUST01742,2025-09-14,2025-09-17,Standard,LOC0122,Shipped
ORD000556,CUST01062,2024-03-30,,Express,LOC0014,Cancelled
ORD000557,CUST00942,2024-05-07,2024-05-10,Standard,LOC0010,Delivered
ORD000558,CUST02206,2024-12-31,2025-01-02,Standard,LOC0122,Delivered
ORD000559,CUST03280,2025-03-09,2025-03-13,Standard,LOC0095,Delivered
ORD000560,CUST03472,2024-06-07,2024-06-11,Standard,LOC0077,Delivered
ORD000561,CUST00227,2025-06-28,2025-06-30,Standard,LOC0075,Delivered
ORD000562,CUST03976,2025-03-16,2025-03-18,Standard,LOC0058,Delivered
ORD000563,CUST04172,2025-05-12,2025-05-16,Standard,LOC0131,Delivered
ORD000564,CUST03068,2024-10-07,,Standard,LOC0023,Processing
ORD000565,CUST00495,2025-07-25,2025-07-27,Standard,LOC0122,Delivered
ORD000566,CUST04905,2025-12-19,2025-12-21,Standard,LOC0098,Delivered
ORD000567,CUST00610,2025-06-14,2025-06-15,Express,LOC0095,Returned
ORD000568,CUST03760,2025-08-24,2025-08-26,Standard,LOC0056,Delivered
ORD000569,CUST01777,2025-10-01,2025-10-04,Standard,LOC0090,Delivered
ORD000570,CUST00743,2024-12-18,2024-12-22,Standard,LOC0031,Delivered
ORD000571,CUST01686,2024-10-05,2024-10-09,Standard,LOC0071,Returned
ORD000572,CUST00718,2025-03-17,2025-03-19,Standard,LOC0042,Delivered
ORD000573,CUST02167,2024-10-17,2024-10-21,Standard,LOC0088,Delivered
ORD000574,CUST01189,2025-12-02,2025-12-03,Express,LOC0050,Delivered
ORD000575,CUST01329,2023-08-15,2023-08-18,Standard,LOC0047,Shipped
ORD000576,CUST01089,2025-10-16,,Standard,LOC0085,Cancelled
ORD000577,CUST04023,2024-08-24,2024-08-27,Standard,LOC0048,Delivered
ORD000578,CUST03596,2025-01-13,2025-01-16,Standard,LOC0138,Delivered
ORD000579,CUST04257,2023-02-28,2023-03-01,Express,LOC0025,Delivered
ORD000580,CUST03302,2025-10-13,2025-10-14,Express,LOC0085,Delivered
ORD000581,CUST04385,2025-12-29,2025-12-29,Same Day,LOC0123,Delivered
ORD000582,CUST04081,2025-12-10,2025-12-13,Standard,LOC0104,Shipped
ORD000583,CUST02351,2025-11-15,2025-11-18,Standard,LOC0087,Delivered
ORD000584,CUST01184,2024-11-29,2024-12-02,Standard,LOC0032,Delivered
ORD000585,CUST00582,2023-10-10,2023-10-11,Express,LOC0051,Returned
ORD000586,CUST01428,2025-11-02,2025-11-04,Standard,LOC0114,Delivered
ORD000587,CUST02395,2025-08-18,2025-08-22,Standard,LOC0097,Delivered
ORD000588,CUST04871,2025-10-01,2025-10-03,Standard,LOC0027,Delivered
ORD000589,CUST02928,2025-07-03,2025-07-04,Express,LOC0112,Delivered
ORD000590,CUST01699,2024-11-22,2024-11-26,Standard,LOC0082,Delivered
ORD000591,CUST04756,2024-09-16,2024-09-18,Standard,LOC0127,Returned
ORD000592,CUST01585,2025-09-13,2025-09-14,Express,LOC0036,Delivered
ORD000593,CUST03444,2025-02-12,2025-02-15,Standard,LOC0076,Delivered
ORD000594,CUST01318,2024-04-26,2024-04-29,Standard,LOC0075,Delivered
ORD000595,CUST02543,2024-06-20,2024-06-20,Same Day,LOC0006,Delivered
ORD000596,CUST03697,2025-09-05,2025-09-09,Standard,LOC0141,Delivered
ORD000597,CUST04441,2025-05-31,,Standard,LOC0095,Cancelled
ORD000598,CUST03158,2025-11-30,2025-12-04,Standard,LOC0113,Delivered
ORD000599,CUST02428,2025-02-01,2025-02-04,Standard,LOC0103,Shipped
ORD000600,CUST00442,2025-02-18,2025-02-18,Same Day,LOC0066,Delivered
ORD000601,CUST04060,2024-09-01,2024-09-02,Express,LOC0012,Delivered
ORD000602,CUST02428,2024-07-31,2024-08-02,Standard,LOC0103,Delivered
ORD000603,CUST04239,2025-05-22,2025-05-22,Same Day,LOC0003,Delivered
ORD000604,CUST01080,2025-07-12,2025-07-16,Standard,LOC0104,Delivered
ORD000605,CUST02341,2025-06-10,2025-06-11,Express,LOC0128,Delivered
ORD000606,CUST00424,2025-02-06,2025-02-06,Same Day,LOC0062,Shipped
ORD000607,CUST01210,2025-10-29,2025-11-01,Standard,LOC0058,Delivered
ORD000608,CUST00147,2024-03-08,2024-03-10,Standard,LOC0027,Delivered
ORD000609,CUST02099,2025-10-20,2025-10-22,Standard,LOC0062,Delivered
ORD000610,CUST00532,2025-09-03,2025-09-06,Standard,LOC0128,Delivered
ORD000611,CUST03497,2024-12-18,2024-12-21,Standard,LOC0147,Delivered
ORD000612,CUST02215,2023-03-19,2023-03-23,Standard,LOC0138,Shipped
ORD000613,CUST03679,2025-09-12,2025-09-16,Standard,LOC0115,Delivered
ORD000614,CUST04851,2024-11-08,2024-11-08,Same Day,LOC0024,Delivered
ORD000615,CUST01410,2025-01-06,2025-01-10,Standard,LOC0077,Delivered
ORD000616,CUST01051,2025-12-09,2025-12-12,Standard,LOC0092,Delivered
ORD000617,CUST01294,2025-06-29,2025-07-03,Standard,LOC0024,Delivered
ORD000618,CUST04904,2024-09-02,2024-09-06,Standard,LOC0132,Delivered
ORD000619,CUST01554,2025-01-27,2025-01-28,Express,LOC0053,Delivered
ORD000620,CUST03925,2025-01-20,2025-01-24,Standard,LOC0076,Delivered
ORD000621,CUST01579,2025-10-09,2025-10-11,Standard,LOC0019,Delivered
ORD000622,CUST01963,2025-12-03,,Standard,LOC0080,Processing
ORD000623,CUST03732,2025-03-22,2025-03-25,Standard,LOC0104,Delivered
ORD000624,CUST00977,2024-07-20,2024-07-22,Standard,LOC0147,Shipped
ORD000625,CUST04350,2024-09-01,2024-09-04,Standard,LOC0108,Delivered
ORD000626,CUST03197,2025-12-06,2025-12-10,Standard,LOC0047,Delivered
ORD000627,CUST01997,2025-03-10,,Standard,LOC0091,Cancelled
ORD000628,CUST01008,2025-11-02,2025-11-04,Standard,LOC0097,Delivered
ORD000629,CUST00872,2023-06-29,2023-06-30,Express,LOC0010,Delivered
ORD000630,CUST01522,2023-08-07,2023-08-10,Standard,LOC0086,Delivered
ORD000631,CUST03038,2025-06-08,2025-06-12,Standard,LOC0117,Delivered
ORD000632,CUST03408,2025-05-17,2025-05-19,Standard,LOC0084,Delivered
ORD000633,CUST03068,2025-02-06,2025-02-10,Standard,LOC0023,Delivered
ORD000634,CUST00021,2024-12-05,2024-12-06,Express,LOC0004,Delivered
ORD000635,CUST00615,2025-10-23,2025-10-26,Standard,LOC0119,Delivered
ORD000636,CUST00363,2025-11-11,2025-11-11,Same Day,LOC0070,Delivered
ORD000637,CUST04305,2024-06-03,2024-06-07,Standard,LOC0009,Delivered
ORD000638,CUST01551,2025-03-06,,Standard,LOC0014,Cancelled
ORD000639,CUST01428,2025-03-26,2025-03-29,Standard,LOC0114,Delivered
ORD000640,CUST03178,2024-08-12,2024-08-13,Express,LOC0026,Delivered
ORD000641,CUST04581,2024-01-02,2024-01-03,Express,LOC0119,Delivered
ORD000642,CUST03790,2024-08-06,2024-08-09,Standard,LOC0089,Delivered
ORD000643,CUST04718,2025-08-13,,Standard,LOC0144,Processing
ORD000644,CUST04921,2024-11-23,2024-11-24,Express,LOC0138,Delivered
ORD000645,CUST03630,2024-06-18,2024-06-19,Express,LOC0069,Returned
ORD000646,CUST02839,2025-01-12,2025-01-16,Standard,LOC0064,Delivered
ORD000647,CUST04326,2024-07-05,2024-07-06,Express,LOC0002,Shipped
ORD000648,CUST03124,2023-09-12,2023-09-16,Standard,LOC0139,Delivered
ORD000649,CUST04075,2025-09-27,2025-09-29,Standard,LOC0081,Delivered
ORD000650,CUST00420,2025-01-04,2025-01-04,Same Day,LOC0048,Delivered
ORD000651,CUST04747,2023-03-02,2023-03-04,Standard,LOC0135,Delivered
ORD000652,CUST02105,2024-12-05,2024-12-06,Express,LOC0115,Delivered
ORD000653,CUST01620,2024-12-06,2024-12-10,Standard,LOC0022,Delivered
ORD000654,CUST04608,2024-07-23,2024-07-25,Standard,LOC0051,Delivered
ORD000655,CUST04690,2024-06-02,2024-06-03,Express,LOC0074,Delivered
ORD000656,CUST03813,2024-07-08,2024-07-12,Standard,LOC0111,Shipped
ORD000657,CUST00572,2024-04-12,2024-04-16,Standard,LOC0019,Delivered
ORD000658,CUST00989,2025-07-01,,Standard,LOC0031,Processing
ORD000659,CUST03707,2025-01-18,2025-01-20,Standard,LOC0055,Delivered
ORD000660,CUST01913,2024-06-16,,Standard,LOC0138,Cancelled
ORD000661,CUST01467,2024-11-03,2024-11-07,Standard,LOC0030,Shipped
ORD000662,CUST03619,2023-02-19,2023-02-20,Express,LOC0100,Shipped
